file,function,start_line,end_line
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_ge",623,678
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",624,673
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_empty",679,686
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_count_nonzero",687,699
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_invalid_shapes",700,704
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_repr",705,719
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_str_maxprint",720,739
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_str",740,759
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_empty_arithmetic",760,777
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_abs",778,781
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_round",782,787
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_elementwise_power",788,794
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_neg",795,802
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_real",803,807
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_imag",808,812
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_diagonal",813,845
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_trace",846,858
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_reshape",859,905
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_setdiag_comprehensive",907,960
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","dense_setdiag",908,920
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check_setdiag",921,944
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_setdiag",961,990
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_nonzero",991,999
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_numpy_nonzero",1000,1009
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sum",1010,1044
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1021,1040
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sum_invalid_params",1045,1061
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sum_dtype",1062,1077
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1068,1074
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sum_out",1078,1104
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_numpy_sum",1105,1117
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sum_mean_container_type",1118,1132
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_mean",1133,1172
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1135,1169
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_mean_invalid_param",1173,1189
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_mean_dtype",1190,1205
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1196,1202
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_mean_out",1206,1232
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_numpy_mean",1233,1245
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_expm",1246,1276
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_inv",1277,1303
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1278,1300
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_from_array",1304,1317
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_from_matrix",1318,1331
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_from_list",1332,1345
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_from_sparse",1346,1366
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_todense",1371,1411
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_toarray",1412,1448
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_astype",1449,1490
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check_equal_but_not_same_array_attribute",1470,1480
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_astype_immutable",1491,1507
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_mul_scalar",1508,1518
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1509,1515
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_rmul_scalar",1519,1529
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1520,1526
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_rmul_scalar_type_error",1531,1535
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_add",1536,1557
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1537,1554
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_radd",1558,1571
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1559,1568
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sub",1572,1595
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1573,1588
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_rsub",1596,1620
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1597,1613
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_add0",1621,1635
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",1622,1632
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_elementwise_multiply",1636,1659
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_elementwise_multiply_broadcast",1660,1717
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_elementwise_divide",1718,1752
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_pow",1753,1785
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_rmatvec",1786,1791
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_small_multiplication",1792,1803
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_star_vs_at_sign_for_sparray_and_spmatrix",1804,1816
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_binop_custom_type",1817,1833
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_binop_custom_type_with_shape",1834,1846
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_mul_custom_type",1847,1862
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","__init__",1849,1851
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","__rmul__",1852,1854
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_comparisons_custom_type",1863,1872
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_dot_scalar",1873,1880
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_matmul",1881,1898
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_matvec",1899,1929
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_matmat_sparse",1930,1985
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_matmat_dense",1986,1998
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sparse_format_conversions",1999,2023
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_tobsr",2024,2035
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_transpose",2036,2063
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2041,2052
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_add_dense",2064,2077
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2065,2074
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sub_dense",2078,2104
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2080,2097
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_maximum_minimum",2105,2150
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2111,2145
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_copy",2151,2173
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_iterator",2175,2181
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_size_zero_matrix_arithmetic",2182,2239
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_size_zero_conversions",2240,2254
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_dtype_check",2255,2263
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_pickle",2264,2289
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2266,2287
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_unary_ufunc_overrides",2290,2310
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2291,2304
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_resize",2311,2351
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_constructor1_base",2352,2385
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_inplace_dense",2387,2436
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_imul_scalar",2437,2459
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2438,2456
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_idiv_scalar",2460,2484
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2461,2478
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_inplace_success",2485,2512
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_getelement",2514,2535
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2515,2532
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_setelement",2536,2570
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2537,2563
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_negative_index_assignment",2571,2583
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",2574,2580
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_scalar_assign_2",2584,2600
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","_test_set",2587,2595
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_index_scalar_assign",2601,2612
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_solve",2615,2637
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_dtype_preservation",2639,2644
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_dtype_preservation_empty_slice",2645,2654
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_get_horiz_slice",2655,2675
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_get_vert_slice",2676,2697
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_get_slices",2698,2710
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_non_unit_stride_2d_indexing",2711,2721
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_slicing_2",2722,2766
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_slicing_3",2768,2833
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check_1",2779,2789
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check_2",2793,2816
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_None_slicing",2834,2869
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_ellipsis_slicing",2870,2910
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_ellipsis_fancy_bool",2911,2932
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_ellipsis_fancy_slicing",2933,2949
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_multiple_ellipsis_slicing",2950,2960
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_slice_scalar_assign",2962,2974
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_slice_assign_2",2975,2991
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","_test_set",2978,2986
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_self_self_assignment",2992,3013
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_slice_assignment",3014,3032
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sparsity_modifying_assignment",3033,3045
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_set_slice",3046,3090
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_assign_empty",3091,3098
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_assign_1d_slice",3099,3106
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_dtype_preservation_empty_index",3112,3121
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_bad_index",3122,3128
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing",3129,3256
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_randomized",3257,3282
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_missized_masking",3283,3304
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_boolean",3305,3336
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_sparse_boolean",3337,3359
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_regression_3087",3360,3364
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_seq_assign",3365,3368
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_2d_assign",3369,3376
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_empty",3377,3393
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check_remains_sorted",3395,3408
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_bad_index_assign",3410,3414
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_set",3415,3434
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","_test_set_slice",3418,3426
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_assignment_dtypes",3435,3449
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","check",3436,3446
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_sequence_assignment",3450,3494
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_assign_empty",3495,3518
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_ndarray",3520,3558
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_assign_ndarray",3560,3592
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_indexing_multidim_set",3593,3609
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","_test_set_slice",3596,3603
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_assign_list",3610,3638
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_fancy_assign_slice",3639,3656
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","__arith_init",3661,3684
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_add_sub",3686,3728
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_mu",3729,3755
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_minmax",3757,3805
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_minmax_axis",3806,3907
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_minmax_container_type",3908,3939
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_nanminmax",3940,3971
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_minmax_invalid_params",3972,3985
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_numpy_minmax",3986,4003
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_argmax",4004,4090
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_getnnz_axis",4092,4115
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","_possibly_unimplemented",4120,4147
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","wrap",4128,4138
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","wrapper",4130,4136
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","sparse_test_class",4148,4187
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","_test_setdiag_sorted",4193,4203
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_setdiag_noconvert",4204,4220
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_setdiag_cooconvert",4221,4235
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","spcreator",4238,4241
"backend/.venv/Lib/site-packages/scipy/sparse/tests/test_base.py","test_constructor1",4244,4255
